test_id,applicability,applicability_predicate,applicability_evidence,decision_rule_ref,decided_by,decided_at,default_status,owner_stage
HIPAA-085,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic privacy; probe PRIVACY PRESENT: DATA_EGRESS_MATRIX.md declared egress classes; config/observability/retention.json retention windows; SECURITY.md data handling rules,topic:privacy->probe:PRIVACY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-086,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic configurable; probe CONFIGURABLE PRESENT: config/environment/schema.json 43 classified key(s); config/environment/required.json required set per class and role,topic:configurable->probe:CONFIGURABLE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-005
HIPAA-087,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic secrets; probe SECRETS PRESENT: src/adapters/secrets/secret-resolver.ts resolution by reference; src/adapters/crypto/local-key-provider.ts local key material provider,topic:secrets->probe:SECRETS,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-088,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic configurable; probe CONFIGURABLE PRESENT: config/environment/schema.json 43 classified key(s); config/environment/required.json required set per class and role,topic:configurable->probe:CONFIGURABLE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-089,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic availability; probe RECOVERY PRESENT: ROLLBACK.md rollback procedure; scripts/backup-drill.sh destructive restore drill; deploy/production/README.md rollback trigger and owner,topic:availability->probe:RECOVERY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
HIPAA-090,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic availability; probe RECOVERY PRESENT: ROLLBACK.md rollback procedure; scripts/backup-drill.sh destructive restore drill; deploy/production/README.md rollback trigger and owner,topic:availability->probe:RECOVERY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
HIPAA-091,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic api; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:api->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-092,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic host-platform; probe CONTAINER ABSENT: no container build definition exists anywhere in the tracked tree (measured: 0 files named Dockerfile, Containerfile or docker-compose*), and the published identity records oci_image.status = BLOCKED_ON_IMPLEMENTATION; docs/release/supported-formats.md records container-format support as NOT claimed",topic:host-platform->probe:CONTAINER(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-093,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic incident; probe INCIDENT PRESENT: docs/runbooks/operations/incident-response.md incident procedure; config/alerts/catalogue.json 20 alert rows with runbooks,topic:incident->probe:INCIDENT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-094,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic file-inclusion; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:file-inclusion->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-095,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic file-inclusion; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:file-inclusion->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-096,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic file-inclusion; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:file-inclusion->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-097,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic interface; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:interface->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-098,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic runtime; probe SERVICE PRESENT: src/infrastructure/main.ts packaged entry point,topic:runtime->probe:SERVICE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-099,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic patch-update; probe PATCH_UPDATE PRESENT: scripts/install.sh installs a pinned artifact by digest; db/UPGRADE_MATRIX.md upgrade matrix and its unproven rows; ROLLBACK.md rollback procedure by digest,topic:patch-update->probe:PATCH_UPDATE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-100,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic architecture-review; probe ARCH_DOCS PRESENT: ARCHITECTURE.md declared component structure; DECISIONS.md recorded decisions and open ADRs; ASSUMPTIONS.md declared assumptions,topic:architecture-review->probe:ARCH_DOCS,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-101,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic distributable; probe ARTIFACT PRESENT: docs/release/supported-formats.md artifact formats declared and produced; .agent/verification/state/ARTIFACT_IDENTITY.json published identity with resolved digests,topic:distributable->probe:ARTIFACT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
HIPAA-102,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic vendor; probe VENDOR PRESENT: PREFLIGHT.md declared provider credentials and probes; .agent/verification/CAPABILITY_MATRIX.md vendor limitation records,topic:vendor->probe:VENDOR,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
HIPAA-103,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic supply-chain; probe SUPPLY_CHAIN PRESENT: scripts/dependency-audit.sh advisory scan and CycloneDX SBOM; package-lock.json locked dependency set,topic:supply-chain->probe:SUPPLY_CHAIN,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
HIPAA-104,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic secrets; probe SECRETS PRESENT: src/adapters/secrets/secret-resolver.ts resolution by reference; src/adapters/crypto/local-key-provider.ts local key material provider,topic:secrets->probe:SECRETS,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-105,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic secret-scan; probe SECRET_SCAN PRESENT: scripts/secret-scan.sh planted-shape secret scan,topic:secret-scan->probe:SECRET_SCAN,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-004
HIPAA-106,CONDITIONALLY_APPLICABLE_PENDING_EVIDENCE,conditional,"registry predicate conditional; routed by title to topic cloud-iam; probe CLOUD_IAM ABSENT: no cloud IAM, role or service-account integration implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match; EVIDENCE REQUEST: provision a cloud deployment with IAM roles and re-decide against it",topic:cloud-iam->probe:CLOUD_IAM(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-107,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic persistence; probe PERSISTENCE PRESENT: db/migrations 34 migration(s); src/adapters/persistence,topic:persistence->probe:PERSISTENCE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-108,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic container; probe CONTAINER ABSENT: no container build definition exists anywhere in the tracked tree (measured: 0 files named Dockerfile, Containerfile or docker-compose*), and the published identity records oci_image.status = BLOCKED_ON_IMPLEMENTATION; docs/release/supported-formats.md records container-format support as NOT claimed",topic:container->probe:CONTAINER(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-109,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic container; probe CONTAINER ABSENT: no container build definition exists anywhere in the tracked tree (measured: 0 files named Dockerfile, Containerfile or docker-compose*), and the published identity records oci_image.status = BLOCKED_ON_IMPLEMENTATION; docs/release/supported-formats.md records container-format support as NOT claimed",topic:container->probe:CONTAINER(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-005
HIPAA-110,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic container; probe CONTAINER ABSENT: no container build definition exists anywhere in the tracked tree (measured: 0 files named Dockerfile, Containerfile or docker-compose*), and the published identity records oci_image.status = BLOCKED_ON_IMPLEMENTATION; docs/release/supported-formats.md records container-format support as NOT claimed",topic:container->probe:CONTAINER(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-005
HIPAA-111,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic serverless; probe SERVERLESS ABSENT: no serverless framework or function runtime implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match",topic:serverless->probe:SERVERLESS(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-112,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic rate-limit; probe RATE_LIMIT PRESENT: src/adapters/coordination/rate-limit.ts per-tenant and per-identity ceilings,topic:rate-limit->probe:RATE_LIMIT,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-113,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic observability; probe OBSERVABILITY PRESENT: config/metrics/catalogue.json 42 metric families; config/alerts/catalogue.json 20 alert rows; config/slo/objectives.json 5 objective(s),topic:observability->probe:OBSERVABILITY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-114,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic concurrency; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:concurrency->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-115,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic concurrency; probe API PRESENT: src/http/routes 19 route module(s); src/http/openapi/registry.ts declared route registry,topic:concurrency->probe:API,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-116,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic stateful; probe PERSISTENCE PRESENT: db/migrations 34 migration(s); src/adapters/persistence,topic:stateful->probe:PERSISTENCE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-117,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic auth; probe AUTH PRESENT: src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix,topic:auth->probe:AUTH,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-118,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic auth; probe AUTH PRESENT: src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix,topic:auth->probe:AUTH,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-119,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic availability; probe RECOVERY PRESENT: ROLLBACK.md rollback procedure; scripts/backup-drill.sh destructive restore drill; deploy/production/README.md rollback trigger and owner,topic:availability->probe:RECOVERY,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-019
HIPAA-120,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic auth; probe AUTH PRESENT: src/http/plugins/scope-guard.ts scope and role gate; src/http/plugins/step-up.ts step-up gate; src/application/security/authorization-matrix.ts DENY-by-default matrix,topic:auth->probe:AUTH,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-121,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic graphql-grpc; probe GRAPHQL_GRPC ABSENT: no GraphQL or gRPC transport implementation exists: 0 of 250 implementation file(s) under src/, ui/ and db/ import a matching module (708 import specifier(s) read) and 0 of 11 runtime dependencies match",topic:graphql-grpc->probe:GRAPHQL_GRPC(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-122,SKIPPED_NOT_APPLICABLE,conditional,"registry predicate conditional; routed by title to topic websocket; probe WEBSOCKET ABSENT: no websocket route exists: the declared route registry src/http/openapi/registry.ts names no websocket, ws:// or socket.io path, and no runtime dependency provides a websocket server",topic:websocket->probe:WEBSOCKET(absent),scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
HIPAA-123,APPLICABLE_AUTOMATABLE,conditional,registry predicate conditional; routed by title to topic stateful; probe PERSISTENCE PRESENT: db/migrations 34 migration(s); src/adapters/persistence,topic:stateful->probe:PERSISTENCE,scripts/applicability-decide.sh,2026-09-20T01:00:58.989Z,PLANNED,V-013
